start	end	read depth
10420000	10421999	734
10422000	10423999	685
10424000	10425999	670
10426000	10427999	732
10428000	10429999	764
10430000	10431999	679
10432000	10433999	735
10434000	10435999	666
10436000	10437999	638
10438000	10439999	726
10440000	10441999	692
10442000	10443999	703
10444000	10445999	729
10446000	10447999	722
10448000	10449999	672
10450000	10451999	818
10452000	10453999	796
10454000	10455999	673
10456000	10457999	703
10458000	10459999	698
10460000	10461999	735
10462000	10463999	730
10464000	10465999	704
10466000	10467999	700
10468000	10469999	686
10470000	10471999	703
10472000	10473999	727
10474000	10475999	737
10476000	10477999	720
10478000	10479999	751
10480000	10481999	762
10482000	10483999	733
10484000	10485999	675
10486000	10487999	726
10488000	10489999	638
10490000	10491999	763
10492000	10493999	734
10494000	10495999	710
10496000	10497999	781
10498000	10499999	779
10500000	10501999	709
10502000	10503999	723
10504000	10505999	669
10506000	10507999	827
10508000	10509999	659
10510000	10511999	646
10512000	10513999	714
10514000	10515999	735
10516000	10517999	712
10518000	10519999	706
10520000	10521999	714
10522000	10523999	709
10524000	10525999	667
10526000	10527999	655
10528000	10529999	716
10530000	10531999	716
10532000	10533999	687
10534000	10535999	672
10536000	10537999	723
10538000	10539999	729
10540000	10541999	709
10542000	10543999	694
10544000	10545999	686
10546000	10547999	628
10548000	10549999	706
10550000	10551999	781
10552000	10553999	748
10554000	10555999	695
10556000	10557999	714
10558000	10559999	700
10560000	10561999	714
10562000	10563999	727
10564000	10565999	674
10566000	10567999	666
10568000	10569999	701
10570000	10571999	764
10572000	10573999	674
10574000	10575999	782
10576000	10577999	736
10578000	10579999	751
10580000	10581999	699
10582000	10583999	685
10584000	10585999	723
10586000	10587999	662
10588000	10589999	690
10590000	10591999	722
10592000	10593999	784
10594000	10595999	663
10596000	10597999	694
10598000	10599999	724
10600000	10601999	700
10602000	10603999	773
10604000	10605999	629
10606000	10607999	635
10608000	10609999	662
10610000	10611999	628
10612000	10613999	586
10614000	10615999	636
10616000	10617999	711
10618000	10619999	576
10620000	10621999	686
10622000	10623999	666
10624000	10625999	643
10626000	10627999	737
10628000	10629999	697
10630000	10631999	676
10632000	10633999	663
10634000	10635999	683
10636000	10637999	629
10638000	10639999	641
10640000	10641999	696
10642000	10643999	728
10644000	10645999	752
10646000	10647999	455
10648000	10649999	0
10650000	10651999	0
10652000	10653999	0
10654000	10655999	0
10656000	10657999	0
10658000	10659999	0
10660000	10661999	0
10662000	10663999	0
10664000	10665999	0
10666000	10667999	0
10668000	10669999	0
10670000	10671999	0
10672000	10673999	0
10674000	10675999	0
10676000	10677999	0
10678000	10679999	0
10680000	10681999	0
10682000	10683999	0
10684000	10685999	0
10686000	10687999	0
10688000	10689999	0
10690000	10691999	0
10692000	10693999	0
10694000	10695999	0
10696000	10697999	19
10698000	10699999	671
10700000	10701999	689
10702000	10703999	639
10704000	10705999	710
10706000	10707999	720
10708000	10709999	691
10710000	10711999	713
10712000	10713999	745
10714000	10715999	683
10716000	10717999	661
10718000	10719999	745
10720000	10721999	746
10722000	10723999	732
10724000	10725999	704
10726000	10727999	672
10728000	10729999	730
10730000	10731999	723
10732000	10733999	718
10734000	10735999	675
10736000	10737999	639
10738000	10739999	633
10740000	10741999	739
10742000	10743999	701
10744000	10745999	688
10746000	10747999	688
10748000	10749999	673
10750000	10751999	699
10752000	10753999	677
10754000	10755999	715
10756000	10757999	711
10758000	10759999	731
10760000	10761999	750
10762000	10763999	735
10764000	10765999	709
10766000	10767999	612
10768000	10769999	494
10770000	10771999	569
10772000	10773999	673
10774000	10775999	696
10776000	10777999	725
10778000	10779999	695
10780000	10781999	718
10782000	10783999	720
10784000	10785999	680
10786000	10787999	703
10788000	10789999	730
10790000	10791999	712
10792000	10793999	706
10794000	10795999	736
10796000	10797999	704
10798000	10799999	715
10800000	10801999	667
10802000	10803999	735
10804000	10805999	665
10806000	10807999	686
10808000	10809999	735
10810000	10811999	721
10812000	10813999	667
10814000	10815999	745
10816000	10817999	664
10818000	10819999	522
10820000	10821999	731
10822000	10823999	686
10824000	10825999	675
10826000	10827999	779
10828000	10829999	726
10830000	10831999	746
10832000	10833999	684
10834000	10835999	718
10836000	10837999	682
10838000	10839999	753
10840000	10841999	710
10842000	10843999	755
10844000	10845999	698
10846000	10847999	654
10848000	10849999	683
10850000	10851999	747
10852000	10853999	799
10854000	10855999	659
10856000	10857999	651
10858000	10859999	703
10860000	10861999	741
10862000	10863999	696
10864000	10865999	725
10866000	10867999	727
10868000	10869999	741
10870000	10871999	750
10872000	10873999	724
10874000	10875999	732
10876000	10877999	765
10878000	10879999	785
10880000	10881999	695
10882000	10883999	633
10884000	10885999	747
10886000	10887999	618
10888000	10889999	672
10890000	10891999	562
10892000	10893999	700
10894000	10895999	703
10896000	10897999	676
10898000	10899999	688
10900000	10901999	759
10902000	10903999	671
10904000	10905999	682
10906000	10907999	712
10908000	10909999	768
10910000	10911999	702
10912000	10913999	741
10914000	10915999	623
10916000	10917999	675
10918000	10919999	738
10920000	10921999	686
10922000	10923999	681
10924000	10925999	686
10926000	10927999	732
10928000	10929999	707
10930000	10931999	677
10932000	10933999	714
10934000	10935999	664
10936000	10937999	697
10938000	10939999	711
10940000	10941999	796
10942000	10943999	722
10944000	10945999	775
10946000	10947999	705
10948000	10949999	735
10950000	10951999	682
10952000	10953999	670
10954000	10955999	657
10956000	10957999	679
10958000	10959999	694
10960000	10961999	718
10962000	10963999	744
10964000	10965999	642
10966000	10967999	684
10968000	10969999	661
10970000	10971999	672
10972000	10973999	699
10974000	10975999	727
10976000	10977999	679
10978000	10979999	683
10980000	10981999	685
10982000	10983999	749
10984000	10985999	742
10986000	10987999	739
10988000	10989999	681
10990000	10991999	708
10992000	10993999	661
10994000	10995999	660
10996000	10997999	710
10998000	10999999	704
11000000	11001999	698
11002000	11003999	743
11004000	11005999	705
11006000	11007999	705
11008000	11009999	747
11010000	11011999	597
11012000	11013999	688
11014000	11015999	681
11016000	11017999	716
11018000	11019999	702
11020000	11021999	681
11022000	11023999	689
11024000	11025999	722
11026000	11027999	722
11028000	11029999	666
11030000	11031999	763
11032000	11033999	779
11034000	11035999	698
11036000	11037999	757
11038000	11039999	726
11040000	11041999	685
11042000	11043999	792
11044000	11045999	707
11046000	11047999	688
11048000	11049999	734
11050000	11051999	643
11052000	11053999	713
11054000	11055999	691
11056000	11057999	691
11058000	11059999	673
11060000	11061999	655
11062000	11063999	672
11064000	11065999	669
11066000	11067999	691
11068000	11069999	682
11070000	11071999	702
11072000	11073999	786
11074000	11075999	755
11076000	11077999	698
11078000	11079999	709
11080000	11081999	738
11082000	11083999	667
11084000	11085999	648
11086000	11087999	726
11088000	11089999	702
11090000	11091999	721
11092000	11093999	745
11094000	11095999	685
11096000	11097999	672
11098000	11099999	747
11100000	11101999	678
11102000	11103999	691
11104000	11105999	784
11106000	11107999	719
11108000	11109999	659
11110000	11111999	687
11112000	11113999	722
11114000	11115999	740
11116000	11117999	666
11118000	11119999	704
11120000	11121999	715
11122000	11123999	674
11124000	11125999	656
11126000	11127999	687
11128000	11129999	685
11130000	11131999	804
11132000	11133999	688
11134000	11135999	703
11136000	11137999	688
11138000	11139999	773
11140000	11141999	747
11142000	11143999	669
11144000	11145999	706
11146000	11147999	700
11148000	11149999	775
11150000	11151999	711
11152000	11153999	774
11154000	11155999	695
11156000	11157999	739
11158000	11159999	716
11160000	11161999	657
11162000	11163999	699
11164000	11165999	713
11166000	11167999	725
11168000	11169999	659
11170000	11171999	711
11172000	11173999	664
11174000	11175999	709
11176000	11177999	717
11178000	11179999	699
11180000	11181999	724
11182000	11183999	720
11184000	11185999	730
11186000	11187999	667
11188000	11189999	27
11190000	11191999	0
11192000	11193999	0
11194000	11195999	0
11196000	11197999	0
11198000	11199999	0
11200000	11201999	0
11202000	11203999	0
11204000	11205999	0
11206000	11207999	0
11208000	11209999	0
11210000	11211999	0
11212000	11213999	0
11214000	11215999	0
11216000	11217999	0
11218000	11219999	0
11220000	11221999	0
11222000	11223999	0
11224000	11225999	0
11226000	11227999	0
11228000	11229999	0
11230000	11231999	0
11232000	11233999	0
11234000	11235999	0
11236000	11237999	0
11238000	11239999	0
11240000	11241999	0
11242000	11243999	0
11244000	11245999	0
11246000	11247999	0
11248000	11249999	0
11250000	11251999	0
11252000	11253999	0
11254000	11255999	0
11256000	11257999	0
11258000	11259999	0
11260000	11261999	0
11262000	11263999	0
11264000	11265999	0
11266000	11267999	0
11268000	11269999	0
11270000	11271999	0
11272000	11273999	0
11274000	11275999	0
11276000	11277999	0
11278000	11279999	0
11280000	11281999	0
11282000	11283999	0
11284000	11285999	0
11286000	11287999	0
11288000	11289999	0
11290000	11291999	0
11292000	11293999	0
11294000	11295999	0
11296000	11297999	0
11298000	11299999	0
11300000	11301999	0
11302000	11303999	0
11304000	11305999	0
11306000	11307999	0
11308000	11309999	0
11310000	11311999	0
11312000	11313999	0
11314000	11315999	0
11316000	11317999	0
11318000	11319999	0
11320000	11321999	0
11322000	11323999	0
11324000	11325999	0
11326000	11327999	0
11328000	11329999	0
11330000	11331999	0
11332000	11333999	0
11334000	11335999	0
11336000	11337999	0
11338000	11339999	0
11340000	11341999	0
11342000	11343999	0
11344000	11345999	0
11346000	11347999	0
11348000	11349999	0
11350000	11351999	0
11352000	11353999	0
11354000	11355999	0
11356000	11357999	0
11358000	11359999	0
11360000	11361999	0
11362000	11363999	0
11364000	11365999	0
11366000	11367999	0
11368000	11369999	0
11370000	11371999	0
11372000	11373999	0
11374000	11375999	0
11376000	11377999	0
11378000	11379999	0
11380000	11381999	0
11382000	11383999	0
11384000	11385999	0
11386000	11387999	0
11388000	11389999	0
11390000	11391999	0
11392000	11393999	0
11394000	11395999	0
11396000	11397999	0
11398000	11399999	0
11400000	11401999	0
11402000	11403999	0
11404000	11405999	0
11406000	11407999	0
11408000	11409999	0
11410000	11411999	0
11412000	11413999	0
11414000	11415999	0
11416000	11417999	0
11418000	11419999	0
11420000	11421999	0
11422000	11423999	0
11424000	11425999	0
11426000	11427999	0
11428000	11429999	0
11430000	11431999	0
11432000	11433999	0
11434000	11435999	0
11436000	11437999	0
11438000	11439999	0
11440000	11441999	0
11442000	11443999	0
11444000	11445999	0
11446000	11447999	0
11448000	11449999	0
11450000	11451999	0
11452000	11453999	0
11454000	11455999	0
11456000	11457999	0
11458000	11459999	0
11460000	11461999	0
11462000	11463999	0
11464000	11465999	0
11466000	11467999	0
11468000	11469999	0
11470000	11471999	0
11472000	11473999	0
11474000	11475999	0
11476000	11477999	0
11478000	11479999	0
11480000	11481999	0
11482000	11483999	0
11484000	11485999	0
11486000	11487999	0
11488000	11489999	0
11490000	11491999	0
11492000	11493999	0
11494000	11495999	0
11496000	11497999	0
11498000	11499999	0
11500000	11501999	0
11502000	11503999	0
11504000	11505999	0
11506000	11507999	0
11508000	11509999	0
11510000	11511999	0
11512000	11513999	0
11514000	11515999	0
11516000	11517999	0
11518000	11519999	0
11520000	11521999	0
11522000	11523999	0
11524000	11525999	0
11526000	11527999	0
11528000	11529999	0
11530000	11531999	0
11532000	11533999	0
11534000	11535999	0
11536000	11537999	0
11538000	11539999	0
11540000	11541999	0
11542000	11543999	0
11544000	11545999	0
11546000	11547999	0
11548000	11549999	0
11550000	11551999	0
11552000	11553999	0
11554000	11555999	0
11556000	11557999	0
11558000	11559999	0
11560000	11561999	0
11562000	11563999	0
11564000	11565999	0
11566000	11567999	0
11568000	11569999	0
11570000	11571999	0
11572000	11573999	0
11574000	11575999	0
11576000	11577999	0
11578000	11579999	0
11580000	11581999	0
11582000	11583999	0
11584000	11585999	0
11586000	11587999	0
11588000	11589999	0
11590000	11591999	0
11592000	11593999	0
11594000	11595999	0
11596000	11597999	0
11598000	11599999	0
11600000	11601999	0
11602000	11603999	0
11604000	11605999	0
11606000	11607999	0
11608000	11609999	0
11610000	11611999	0
11612000	11613999	0
11614000	11615999	0
11616000	11617999	0
11618000	11619999	0
11620000	11621999	0
11622000	11623999	0
11624000	11625999	0
11626000	11627999	0
11628000	11629999	0
11630000	11631999	0
11632000	11633999	0
11634000	11635999	0
11636000	11637999	0
11638000	11639999	0
11640000	11641999	0
11642000	11643999	0
11644000	11645999	0
11646000	11647999	0
11648000	11649999	0
11650000	11651999	0
11652000	11653999	0
11654000	11655999	0
11656000	11657999	0
11658000	11659999	0
11660000	11661999	0
11662000	11663999	0
11664000	11665999	0
11666000	11667999	0
11668000	11669999	0
11670000	11671999	0
11672000	11673999	0
11674000	11675999	0
11676000	11677999	0
11678000	11679999	0
11680000	11681999	0
11682000	11683999	0
11684000	11685999	0
11686000	11687999	0
11688000	11689999	0
11690000	11691999	0
11692000	11693999	0
11694000	11695999	0
11696000	11697999	0
11698000	11699999	0
11700000	11701999	0
11702000	11703999	0
11704000	11705999	0
11706000	11707999	0
11708000	11709999	0
11710000	11711999	0
11712000	11713999	0
11714000	11715999	0
11716000	11717999	0
11718000	11719999	0
11720000	11721999	0
11722000	11723999	0
11724000	11725999	0
11726000	11727999	0
11728000	11729999	0
11730000	11731999	0
11732000	11733999	0
11734000	11735999	0
11736000	11737999	0
11738000	11739999	0
11740000	11741999	0
11742000	11743999	0
11744000	11745999	0
11746000	11747999	0
11748000	11749999	0
11750000	11751999	0
11752000	11753999	0
11754000	11755999	0
11756000	11757999	0
11758000	11759999	0
11760000	11761999	0
11762000	11763999	0
11764000	11765999	0
11766000	11767999	0
11768000	11769999	0
11770000	11771999	0
11772000	11773999	0
11774000	11775999	0
11776000	11777999	0
11778000	11779999	0
11780000	11781999	0
11782000	11783999	0
11784000	11785999	0
11786000	11787999	0
11788000	11789999	0
11790000	11791999	0
11792000	11793999	0
11794000	11795999	0
11796000	11797999	0
11798000	11799999	0
11800000	11801999	0
11802000	11803999	0
11804000	11805999	0
11806000	11807999	0
11808000	11809999	0
11810000	11811999	0
11812000	11813999	0
11814000	11815999	0
11816000	11817999	0
11818000	11819999	0
11820000	11821999	0
11822000	11823999	0
11824000	11825999	0
11826000	11827999	0
11828000	11829999	0
11830000	11831999	0
11832000	11833999	0
11834000	11835999	0
11836000	11837999	0
11838000	11839999	0
11840000	11841999	0
11842000	11843999	0
11844000	11845999	0
11846000	11847999	0
11848000	11849999	0
11850000	11851999	0
11852000	11853999	0
11854000	11855999	0
11856000	11857999	0
11858000	11859999	0
11860000	11861999	0
11862000	11863999	0
11864000	11865999	0
11866000	11867999	0
11868000	11869999	0
11870000	11871999	0
11872000	11873999	0
11874000	11875999	0
11876000	11877999	0
11878000	11879999	0
11880000	11881999	0
11882000	11883999	0
11884000	11885999	0
11886000	11887999	0
11888000	11889999	0
11890000	11891999	0
11892000	11893999	0
11894000	11895999	0
11896000	11897999	0
11898000	11899999	0
11900000	11901999	0
11902000	11903999	0
11904000	11905999	0
11906000	11907999	0
11908000	11909999	0
11910000	11911999	0
11912000	11913999	0
11914000	11915999	0
11916000	11917999	0
11918000	11919999	0
11920000	11921999	0
11922000	11923999	0
11924000	11925999	0
11926000	11927999	0
11928000	11929999	0
11930000	11931999	0
11932000	11933999	0
11934000	11935999	0
11936000	11937999	0
11938000	11939999	0
11940000	11941999	0
11942000	11943999	0
11944000	11945999	0
11946000	11947999	0
11948000	11949999	0
11950000	11951999	0
11952000	11953999	0
11954000	11955999	0
11956000	11957999	0
11958000	11959999	0
11960000	11961999	0
11962000	11963999	0
11964000	11965999	0
11966000	11967999	0
11968000	11969999	0
11970000	11971999	0
11972000	11973999	0
11974000	11975999	0
11976000	11977999	0
11978000	11979999	0
11980000	11981999	0
11982000	11983999	0
11984000	11985999	0
11986000	11987999	0
11988000	11989999	0
11990000	11991999	0
11992000	11993999	0
11994000	11995999	0
11996000	11997999	0
11998000	11999999	0
12000000	12001999	0
12002000	12003999	0
12004000	12005999	0
12006000	12007999	0
12008000	12009999	0
12010000	12011999	0
12012000	12013999	0
12014000	12015999	0
12016000	12017999	0
12018000	12019999	0
12020000	12021999	0
12022000	12023999	0
12024000	12025999	0
12026000	12027999	0
12028000	12029999	0
12030000	12031999	0
12032000	12033999	0
12034000	12035999	0
12036000	12037999	0
12038000	12039999	0
12040000	12041999	0
12042000	12043999	0
12044000	12045999	0
12046000	12047999	0
12048000	12049999	0
12050000	12051999	0
12052000	12053999	0
12054000	12055999	0
12056000	12057999	0
12058000	12059999	0
12060000	12061999	0
12062000	12063999	0
12064000	12065999	0
12066000	12067999	0
12068000	12069999	0
12070000	12071999	0
12072000	12073999	0
12074000	12075999	0
12076000	12077999	0
12078000	12079999	0
12080000	12081999	0
12082000	12083999	0
12084000	12085999	0
12086000	12087999	0
12088000	12089999	0
12090000	12091999	0
12092000	12093999	0
12094000	12095999	0
12096000	12097999	0
12098000	12099999	0
12100000	12101999	0
12102000	12103999	0
12104000	12105999	0
12106000	12107999	0
12108000	12109999	0
12110000	12111999	0
12112000	12113999	0
12114000	12115999	0
12116000	12117999	0
12118000	12119999	0
12120000	12121999	0
12122000	12123999	0
12124000	12125999	0
12126000	12127999	0
12128000	12129999	0
12130000	12131999	0
12132000	12133999	0
12134000	12135999	0
12136000	12137999	0
12138000	12139999	0
12140000	12141999	0
12142000	12143999	0
12144000	12145999	0
12146000	12147999	0
12148000	12149999	0
12150000	12151999	0
12152000	12153999	0
12154000	12155999	0
12156000	12157999	0
12158000	12159999	0
12160000	12161999	0
12162000	12163999	0
12164000	12165999	0
12166000	12167999	0
12168000	12169999	0
12170000	12171999	0
12172000	12173999	0
12174000	12175999	0
12176000	12177999	0
12178000	12179999	0
12180000	12181999	0
12182000	12183999	0
12184000	12185999	0
12186000	12187999	0
12188000	12189999	0
12190000	12191999	0
12192000	12193999	0
12194000	12195999	0
12196000	12197999	0
12198000	12199999	0
12200000	12201999	0
12202000	12203999	0
12204000	12205999	0
12206000	12207999	0
12208000	12209999	0
12210000	12211999	0
12212000	12213999	0
12214000	12215999	0
12216000	12217999	0
12218000	12219999	0
12220000	12221999	0
12222000	12223999	0
12224000	12225999	0
12226000	12227999	0
12228000	12229999	0
12230000	12231999	0
12232000	12233999	0
12234000	12235999	0
12236000	12237999	0
12238000	12239999	0
12240000	12241999	0
12242000	12243999	0
12244000	12245999	0
12246000	12247999	0
12248000	12249999	0
12250000	12251999	0
12252000	12253999	0
12254000	12255999	0
12256000	12257999	0
12258000	12259999	0
12260000	12261999	0
12262000	12263999	0
12264000	12265999	0
12266000	12267999	0
12268000	12269999	0
12270000	12271999	0
12272000	12273999	0
12274000	12275999	0
12276000	12277999	0
12278000	12279999	0
12280000	12281999	0
12282000	12283999	0
12284000	12285999	0
12286000	12287999	0
12288000	12289999	0
12290000	12291999	0
12292000	12293999	0
12294000	12295999	0
12296000	12297999	0
12298000	12299999	0
12300000	12301999	0
12302000	12303999	0
12304000	12305999	0
12306000	12307999	0
12308000	12309999	0
12310000	12311999	0
12312000	12313999	0
12314000	12315999	0
12316000	12317999	0
12318000	12319999	0
12320000	12321999	0
12322000	12323999	0
12324000	12325999	0
12326000	12327999	0
12328000	12329999	0
12330000	12331999	0
12332000	12333999	0
12334000	12335999	0
12336000	12337999	0
12338000	12339999	0
12340000	12341999	0
12342000	12343999	0
12344000	12345999	0
12346000	12347999	0
12348000	12349999	0
12350000	12351999	0
12352000	12353999	0
12354000	12355999	0
12356000	12357999	0
12358000	12359999	0
12360000	12361999	0
12362000	12363999	0
12364000	12365999	0
12366000	12367999	0
12368000	12369999	0
12370000	12371999	0
12372000	12373999	0
12374000	12375999	0
12376000	12377999	0
12378000	12379999	0
12380000	12381999	0
12382000	12383999	0
12384000	12385999	0
12386000	12387999	0
12388000	12389999	0
12390000	12391999	0
12392000	12393999	0
12394000	12395999	0
12396000	12397999	0
12398000	12399999	0
12400000	12401999	0
12402000	12403999	0
12404000	12405999	0
12406000	12407999	0
12408000	12409999	0
12410000	12411999	0
12412000	12413999	0
12414000	12415999	0
12416000	12417999	0
12418000	12419999	0
12420000	12421999	0
12422000	12423999	0
12424000	12425999	0
12426000	12427999	0
12428000	12429999	0
12430000	12431999	0
12432000	12433999	0
12434000	12435999	0
12436000	12437999	0
12438000	12439999	0
12440000	12441999	0
12442000	12443999	0
12444000	12445999	0
12446000	12447999	0
12448000	12449999	0
12450000	12451999	0
12452000	12453999	0
12454000	12455999	0
12456000	12457999	0
12458000	12459999	0
12460000	12461999	0
12462000	12463999	0
12464000	12465999	0
12466000	12467999	0
12468000	12469999	0
12470000	12471999	0
12472000	12473999	0
12474000	12475999	0
12476000	12477999	0
12478000	12479999	0
12480000	12481999	0
12482000	12483999	0
12484000	12485999	0
12486000	12487999	0
12488000	12489999	0
12490000	12491999	0
12492000	12493999	0
12494000	12495999	0
12496000	12497999	0
12498000	12499999	0
12500000	12501999	0
12502000	12503999	0
12504000	12505999	0
12506000	12507999	0
12508000	12509999	0
12510000	12511999	0
12512000	12513999	0
12514000	12515999	0
12516000	12517999	0
12518000	12519999	0
12520000	12521999	0
12522000	12523999	0
12524000	12525999	0
12526000	12527999	0
12528000	12529999	0
12530000	12531999	0
12532000	12533999	0
12534000	12535999	0
12536000	12537999	0
12538000	12539999	0
12540000	12541999	0
12542000	12543999	0
12544000	12545999	0
12546000	12547999	0
12548000	12549999	0
12550000	12551999	0
12552000	12553999	0
12554000	12555999	0
12556000	12557999	0
12558000	12559999	0
12560000	12561999	0
12562000	12563999	0
12564000	12565999	0
12566000	12567999	0
12568000	12569999	0
12570000	12571999	0
12572000	12573999	0
12574000	12575999	0
12576000	12577999	0
12578000	12579999	0
12580000	12581999	0
12582000	12583999	0
12584000	12585999	0
12586000	12587999	0
12588000	12589999	0
12590000	12591999	0
12592000	12593999	0
12594000	12595999	0
12596000	12597999	0
12598000	12599999	0
12600000	12601999	0
12602000	12603999	0
12604000	12605999	0
12606000	12607999	0
12608000	12609999	0
12610000	12611999	0
12612000	12613999	0
12614000	12615999	0
12616000	12617999	0
12618000	12619999	0
12620000	12621999	0
12622000	12623999	0
12624000	12625999	0
12626000	12627999	0
12628000	12629999	0
12630000	12631999	0
12632000	12633999	0
12634000	12635999	0
12636000	12637999	0
12638000	12639999	0
12640000	12641999	0
12642000	12643999	0
12644000	12645999	0
12646000	12647999	0
12648000	12649999	0
12650000	12651999	0
12652000	12653999	0
12654000	12655999	0
12656000	12657999	0
12658000	12659999	0
12660000	12661999	0
12662000	12663999	0
12664000	12665999	0
12666000	12667999	0
12668000	12669999	0
12670000	12671999	0
12672000	12673999	0
12674000	12675999	0
12676000	12677999	0
12678000	12679999	0
12680000	12681999	0
12682000	12683999	0
12684000	12685999	0
12686000	12687999	0
12688000	12689999	0
12690000	12691999	0
12692000	12693999	0
12694000	12695999	0
12696000	12697999	0
12698000	12699999	0
12700000	12701999	0
12702000	12703999	0
12704000	12705999	0
12706000	12707999	0
12708000	12709999	0
12710000	12711999	0
12712000	12713999	0
12714000	12715999	0
12716000	12717999	0
12718000	12719999	0
12720000	12721999	0
12722000	12723999	0
12724000	12725999	0
12726000	12727999	0
12728000	12729999	0
12730000	12731999	0
12732000	12733999	0
12734000	12735999	0
12736000	12737999	0
12738000	12739999	0
12740000	12741999	0
12742000	12743999	0
12744000	12745999	0
12746000	12747999	0
12748000	12749999	0
12750000	12751999	0
12752000	12753999	0
12754000	12755999	0
12756000	12757999	0
12758000	12759999	0
12760000	12761999	0
12762000	12763999	0
12764000	12765999	0
12766000	12767999	0
12768000	12769999	0
12770000	12771999	0
12772000	12773999	0
12774000	12775999	0
12776000	12777999	0
12778000	12779999	0
12780000	12781999	0
12782000	12783999	0
12784000	12785999	0
12786000	12787999	0
12788000	12789999	0
12790000	12791999	0
12792000	12793999	0
12794000	12795999	0
12796000	12797999	0
12798000	12799999	0
12800000	12801999	0
12802000	12803999	0
12804000	12805999	0
12806000	12807999	0
12808000	12809999	0
12810000	12811999	0
12812000	12813999	0
12814000	12815999	0
12816000	12817999	0
12818000	12819999	0
12820000	12821999	0
12822000	12823999	0
12824000	12825999	0
12826000	12827999	0
12828000	12829999	0
12830000	12831999	0
12832000	12833999	0
12834000	12835999	0
12836000	12837999	0
12838000	12839999	0
12840000	12841999	0
12842000	12843999	0
12844000	12845999	0
12846000	12847999	0
12848000	12849999	0
12850000	12851999	0
12852000	12853999	0
12854000	12855999	0
12856000	12857999	0
12858000	12859999	0
12860000	12861999	0
12862000	12863999	0
12864000	12865999	0
12866000	12867999	0
12868000	12869999	0
12870000	12871999	0
12872000	12873999	0
12874000	12875999	0
12876000	12877999	0
12878000	12879999	0
12880000	12881999	0
12882000	12883999	0
12884000	12885999	0
12886000	12887999	0
12888000	12889999	0
12890000	12891999	0
12892000	12893999	0
12894000	12895999	0
12896000	12897999	0
12898000	12899999	0
12900000	12901999	0
12902000	12903999	0
12904000	12905999	0
12906000	12907999	0
12908000	12909999	0
12910000	12911999	0
12912000	12913999	0
12914000	12915999	0
12916000	12917999	0
12918000	12919999	0
12920000	12921999	0
12922000	12923999	0
12924000	12925999	0
12926000	12927999	0
12928000	12929999	0
12930000	12931999	0
12932000	12933999	0
12934000	12935999	0
12936000	12937999	0
12938000	12939999	0
12940000	12941999	0
12942000	12943999	0
12944000	12945999	0
12946000	12947999	0
12948000	12949999	0
12950000	12951999	0
12952000	12953999	0
12954000	12955999	0
12956000	12957999	0
12958000	12959999	0
12960000	12961999	0
12962000	12963999	0
12964000	12965999	0
12966000	12967999	0
12968000	12969999	0
12970000	12971999	0
12972000	12973999	0
12974000	12975999	0
12976000	12977999	0
12978000	12979999	0
12980000	12981999	0
12982000	12983999	0
12984000	12985999	0
12986000	12987999	0
12988000	12989999	0
12990000	12991999	0
12992000	12993999	0
12994000	12995999	0
12996000	12997999	0
12998000	12999999	0
13000000	13001999	0
13002000	13003999	0
13004000	13005999	0
13006000	13007999	0
13008000	13009999	0
13010000	13011999	0
13012000	13013999	0
13014000	13015999	0
13016000	13017999	0
13018000	13019999	0
13020000	13021999	0
13022000	13023999	0
13024000	13025999	0
13026000	13027999	0
13028000	13029999	0
13030000	13031999	0
13032000	13033999	0
13034000	13035999	0
13036000	13037999	0
13038000	13039999	0
13040000	13041999	0
13042000	13043999	0
13044000	13045999	0
13046000	13047999	0
13048000	13049999	0
13050000	13051999	0
13052000	13053999	0
13054000	13055999	0
13056000	13057999	0
13058000	13059999	0
13060000	13061999	0
13062000	13063999	0
13064000	13065999	0
13066000	13067999	0
13068000	13069999	0
13070000	13071999	0
13072000	13073999	0
13074000	13075999	0
13076000	13077999	0
13078000	13079999	0
13080000	13081999	0
13082000	13083999	0
13084000	13085999	0
13086000	13087999	0
13088000	13089999	0
13090000	13091999	0
13092000	13093999	0
13094000	13095999	0
13096000	13097999	0
13098000	13099999	0
13100000	13101999	0
13102000	13103999	0
13104000	13105999	0
13106000	13107999	0
13108000	13109999	0
13110000	13111999	0
13112000	13113999	0
13114000	13115999	0
13116000	13117999	0
13118000	13119999	0
13120000	13121999	0
13122000	13123999	0
13124000	13125999	0
13126000	13127999	0
13128000	13129999	0
13130000	13131999	0
13132000	13133999	0
13134000	13135999	0
13136000	13137999	0
13138000	13139999	0
13140000	13141999	0
13142000	13143999	0
13144000	13145999	0
13146000	13147999	0
13148000	13149999	0
13150000	13151999	0
13152000	13153999	0
13154000	13155999	0
13156000	13157999	0
13158000	13159999	0
13160000	13161999	0
13162000	13163999	0
13164000	13165999	0
13166000	13167999	0
13168000	13169999	0
13170000	13171999	0
13172000	13173999	0
13174000	13175999	0
13176000	13177999	0
13178000	13179999	0
13180000	13181999	0
13182000	13183999	0
13184000	13185999	0
13186000	13187999	0
13188000	13189999	0
13190000	13191999	0
13192000	13193999	0
13194000	13195999	0
13196000	13197999	0
13198000	13199999	0
13200000	13201999	0
13202000	13203999	0
13204000	13205999	0
13206000	13207999	0
13208000	13209999	0
13210000	13211999	0
13212000	13213999	0
13214000	13215999	0
13216000	13217999	0
